OBJECTID,year,state,st_case,veh_no,a_wrongwaydrv,a_drdis,a_drdro,a_vrd,a_body,a_imp1,a_vroll,a_lic_s,a_lic_c,a_cdl_s,a_mc_l_s,a_spveh,a_sbus,a_mod_yr,a_fire_exp,a_imp2
51628,2022,48,481201,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2003,1,
51629,2022,48,481202,1,2,2,2,1,7,7,2,4,1,2,1,1,3,2001,1,
51630,2022,48,481203,1,2,2,2,2,3,2,2,1,1,2,4,1,3,1997,1,
51631,2022,48,481204,1,2,2,2,1,2,7,1,2,2,2,4,1,3,2002,1,
51632,2022,48,481205,1,2,1,2,2,2,2,1,1,1,2,4,1,3,2005,1,
51633,2022,48,481205,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2010,1,
51634,2022,48,481206,1,2,2,2,2,2,1,1,1,1,2,4,1,3,2002,1,
51635,2022,48,481207,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
51636,2022,48,481207,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2019,2,
51637,2022,48,481207,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,2,
51638,2022,48,481208,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2013,1,
51639,2022,48,481208,2,2,2,2,2,8,4,2,1,1,1,4,2,2,2014,1,
51640,2022,48,481208,3,2,2,2,2,1,6,2,1,1,1,4,2,3,2016,1,
51641,2022,48,481209,1,2,1,2,2,2,5,1,1,2,2,4,2,3,2001,1,
51642,2022,48,481209,2,2,2,2,1,4,2,2,1,1,2,4,2,3,2013,1,
51643,2022,48,481210,1,2,2,2,2,3,2,1,2,2,2,4,2,3,2000,1,
51644,2022,48,481210,2,2,2,2,2,2,5,2,3,3,3,4,2,3,2018,1,
51645,2022,48,481211,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2011,1,
51646,2022,48,481211,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
51647,2022,48,481212,1,2,2,2,1,1,3,2,2,2,2,4,1,3,2005,1,
51648,2022,48,481213,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1,
51649,2022,48,481214,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2008,1,
51650,2022,48,481215,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2003,1,
51651,2022,48,481216,1,2,2,2,2,1,3,1,2,2,2,4,1,3,2013,1,
51652,2022,48,481216,2,2,2,2,2,2,2,1,2,2,2,4,2,3,2015,1,
51653,2022,48,481217,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2017,1,
51654,2022,48,481218,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
51655,2022,48,481219,1,2,2,2,2,7,1,2,4,2,2,3,2,3,2007,1,
51656,2022,48,481220,1,2,2,2,2,3,2,2,1,1,1,4,2,3,2015,1,
51657,2022,48,481221,1,2,2,2,2,4,5,2,1,1,2,4,2,3,2007,1,
51658,2022,48,481221,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1,
51659,2022,48,481222,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2008,1,
51660,2022,48,481222,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
51661,2022,48,481223,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2016,1,
51662,2022,48,481223,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2012,1,
51663,2022,48,481225,1,2,2,2,1,2,1,1,2,2,2,4,1,3,2011,1,
51664,2022,48,481225,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2004,1,
51665,2022,48,481225,3,2,2,2,1,1,5,2,1,1,2,4,2,3,2009,1,
51666,2022,48,481225,4,2,2,2,2,2,6,2,1,1,2,4,2,3,2016,1,
51667,2022,48,481226,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
51668,2022,48,481227,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2022,1,
51669,2022,48,481227,2,2,2,2,2,3,5,1,1,1,2,4,2,3,2017,1,
51670,2022,48,481228,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2016,1,
51671,2022,48,481228,2,2,2,2,2,6,3,2,3,3,3,4,2,3,2021,1,
51672,2022,48,481228,3,2,2,2,2,6,4,2,3,3,3,4,2,3,2022,1,
51673,2022,48,481228,4,2,2,2,2,3,3,2,3,3,3,4,2,3,2018,1,
51674,2022,48,481229,1,2,2,2,2,3,5,1,1,1,2,4,1,3,2019,1,
51675,2022,48,481229,2,2,2,2,2,1,3,1,1,2,2,4,1,3,2014,1,
51676,2022,48,481230,1,2,2,2,2,7,2,2,4,2,1,3,1,3,2019,1,
51677,2022,48,481230,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2015,1,
51678,2022,48,481231,1,2,2,2,1,1,7,2,3,3,3,4,2,3,9999,1,
51679,2022,48,481232,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2002,1,
51680,2022,48,481232,2,2,2,2,2,1,4,2,2,2,2,4,2,3,2018,1,
51681,2022,48,481232,3,2,2,2,2,1,2,2,1,1,1,4,2,3,2006,1,
51682,2022,48,481233,1,2,2,2,2,6,1,2,1,1,2,4,2,3,2018,2,
51683,2022,48,481234,1,2,2,2,1,2,5,2,1,1,2,4,2,3,1994,1,
51684,2022,48,481234,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2012,1,
51685,2022,48,481234,3,2,2,2,2,6,2,2,1,1,1,4,2,3,2010,1,
51686,2022,48,481235,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2021,1,
51687,2022,48,481235,2,2,2,2,2,2,4,1,1,1,2,4,2,3,2017,1,
51688,2022,48,481236,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2013,1,
51689,2022,48,481236,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2014,1,
51690,2022,48,481237,1,2,2,2,1,7,1,2,4,1,2,1,1,3,2006,1,
51691,2022,48,481238,1,2,2,2,1,7,7,2,4,1,2,1,1,3,2000,1,
51692,2022,48,481240,1,2,2,2,1,3,2,1,2,2,2,4,1,3,2007,2,
51693,2022,48,481241,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2007,1,
51694,2022,48,481241,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2018,1,
51695,2022,48,481242,1,2,2,2,1,3,1,2,1,1,2,4,2,3,2017,1,
51696,2022,48,481243,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2012,1,
51697,2022,48,481244,1,2,2,2,1,2,3,2,1,1,2,4,2,3,2008,1,
51698,2022,48,481244,2,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
51699,2022,48,481245,1,2,2,2,2,3,3,2,2,2,2,4,2,3,2016,1,
51700,2022,48,481245,2,2,2,2,2,7,2,2,4,2,2,3,1,3,2013,1,
51701,2022,48,481246,1,2,2,2,1,2,1,1,2,2,2,4,1,3,2017,1,
51702,2022,48,481247,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2015,1,
51703,2022,48,481248,1,2,2,2,1,2,2,2,1,1,1,4,2,3,2021,1,
51704,2022,48,481248,2,2,2,2,2,2,2,1,2,2,2,4,2,3,2003,1,
51705,2022,48,481249,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1,
51706,2022,48,481250,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2016,1,
51707,2022,48,481250,2,2,2,2,2,2,3,2,1,1,2,4,2,3,1999,1,
51708,2022,48,481251,1,2,2,2,2,3,2,1,2,2,2,4,1,3,2010,1,
51709,2022,48,481251,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2006,1,
51710,2022,48,481252,1,2,1,2,2,1,2,2,2,2,2,4,2,3,2010,1,
51711,2022,48,481252,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2013,1,
51712,2022,48,481253,1,2,2,2,2,3,3,1,1,1,2,4,2,3,2013,1,
51713,2022,48,481253,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2008,1,
51714,2022,48,481254,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2017,1,
51715,2022,48,481254,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2019,1,
51716,2022,48,481255,1,2,1,2,1,6,2,2,1,1,1,4,2,3,2020,1,
51717,2022,48,481256,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2019,1,
51718,2022,48,481256,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1,
51719,2022,48,481257,1,2,2,2,2,4,3,2,1,1,2,4,2,3,1998,1,
51720,2022,48,481257,2,2,2,2,2,7,2,2,4,2,2,3,1,3,2021,1,
51721,2022,48,481258,1,1,1,2,1,3,2,2,1,1,2,4,2,3,2017,1,
51722,2022,48,481258,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2021,1,
51723,2022,48,481259,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2020,1,
51724,2022,48,481259,2,2,2,2,2,3,4,2,2,2,2,4,2,3,2001,2,
51725,2022,48,481260,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2017,1,
51726,2022,48,481261,1,2,1,2,2,1,2,2,3,3,3,4,1,3,9999,1,
51727,2022,48,481262,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2017,1,
51728,2022,48,481263,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2007,1,
51729,2022,48,481264,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2019,1,
51730,2022,48,481265,1,2,2,2,2,6,4,2,1,1,1,4,2,3,1999,1,
51731,2022,48,481266,1,2,2,2,1,2,7,1,2,2,2,4,1,3,2005,1,
51732,2022,48,481267,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
51733,2022,48,481268,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2003,1,
51734,2022,48,481268,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2000,1,
51735,2022,48,481269,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2020,1,
51736,2022,48,481269,2,2,2,2,1,3,3,2,1,1,2,4,2,3,2017,1,
51737,2022,48,481270,1,2,2,2,1,2,5,2,1,1,2,4,1,3,2003,1,
51738,2022,48,481271,1,2,2,2,2,4,3,2,1,1,2,4,2,3,2006,1,
51739,2022,48,481271,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2008,1,
51740,2022,48,481272,1,1,2,2,1,3,2,2,2,2,2,4,2,3,2009,2,
51741,2022,48,481273,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2019,1,
51742,2022,48,481274,1,2,2,2,1,4,7,1,2,2,2,4,1,3,2001,1,
51743,2022,48,481275,1,2,1,2,2,7,5,2,4,1,2,1,1,3,2013,1,
51744,2022,48,481276,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
51745,2022,48,481277,1,2,2,2,2,2,2,2,1,1,1,4,1,3,2005,1,
51746,2022,48,481277,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2012,1,
51747,2022,48,481277,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2006,1,
51748,2022,48,481277,4,2,2,2,2,6,4,2,1,1,1,4,2,3,2022,1,
51749,2022,48,481278,1,2,2,2,2,7,2,2,4,1,1,1,1,3,2020,1,
51750,2022,48,481278,2,2,2,2,2,7,4,1,4,1,2,1,2,3,2013,1,
51751,2022,48,481278,3,2,2,2,2,3,3,2,1,1,2,4,2,3,2018,1,
51752,2022,48,481279,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2018,1,
51753,2022,48,481279,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2018,1,
51754,2022,48,481280,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
51755,2022,48,481280,2,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
51756,2022,48,481281,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2009,1,
51757,2022,48,481281,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2007,1,
51758,2022,48,481282,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2013,1,
51759,2022,48,481282,2,2,2,2,2,4,5,2,1,1,2,4,2,3,2000,1,
51760,2022,48,481282,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1,
51761,2022,48,481283,1,2,2,2,2,4,2,2,2,2,2,4,2,3,2009,1,
51762,2022,48,481284,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2013,1,
51763,2022,48,481285,1,2,2,2,1,6,2,1,1,1,1,4,2,3,2014,1,
51764,2022,48,481285,2,2,2,2,2,2,6,2,1,1,2,4,2,3,2018,1,
51765,2022,48,481286,1,2,2,1,2,2,2,2,1,1,2,4,1,3,2013,1,
51766,2022,48,481286,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2018,1,
51767,2022,48,481287,1,2,2,2,2,3,3,2,2,2,2,4,2,3,2021,1,
51768,2022,48,481287,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2019,1,
51769,2022,48,481288,1,2,2,2,1,2,3,2,1,1,1,4,2,3,2014,1,
51770,2022,48,481289,1,2,2,2,1,7,7,2,4,2,1,3,1,3,2014,1,
51771,2022,48,481290,1,2,2,2,1,2,2,2,2,2,2,4,1,3,2017,1,
51772,2022,48,481291,1,2,2,2,2,3,2,2,1,2,2,4,2,3,2003,1,
51773,2022,48,481291,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2007,1,
51774,2022,48,481292,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1,
51775,2022,48,481292,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2022,1,
51776,2022,48,481293,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2013,1,
51777,2022,48,481293,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2012,1,
51778,2022,48,481294,1,2,2,1,1,8,2,1,1,2,2,4,2,3,1990,1,
51779,2022,48,481295,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2016,1,
51780,2022,48,481295,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2016,1,
51781,2022,48,481296,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2003,1,
51782,2022,48,481297,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2022,1,
51783,2022,48,481297,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2007,1,
51784,2022,48,481298,1,2,2,2,1,2,3,2,1,1,2,4,2,3,2014,1,
51785,2022,48,481298,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2008,1,
51786,2022,48,481298,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
51787,2022,48,481299,1,1,2,2,2,2,2,2,3,3,3,4,1,3,2009,1,
51788,2022,48,481299,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2007,1,
51789,2022,48,481300,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2005,1,
51790,2022,48,481301,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2021,1,
51791,2022,48,481301,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
51792,2022,48,481302,1,2,2,2,2,4,2,1,3,3,3,4,2,3,1994,1,
51793,2022,48,481302,2,1,2,2,1,6,2,2,1,1,2,4,2,3,2022,2,
51794,2022,48,481303,1,2,1,2,1,6,2,2,1,1,1,4,2,3,2000,1,
51795,2022,48,481304,1,2,2,2,2,7,3,2,4,1,2,1,1,3,2016,1,
51796,2022,48,481304,2,2,2,2,2,6,3,2,1,1,2,4,2,3,2009,1,
51797,2022,48,481305,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2012,1,
51798,2022,48,481305,2,2,1,2,2,6,2,2,1,1,1,4,1,3,2022,1,
51799,2022,48,481306,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2011,1,
51800,2022,48,481306,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2021,1,
51801,2022,48,481307,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1,
51802,2022,48,481308,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2015,1,
51803,2022,48,481309,1,2,2,1,2,1,2,2,2,2,2,4,2,3,2006,1,
51804,2022,48,481310,1,1,2,2,1,7,5,2,4,2,2,3,1,3,2001,1,
51805,2022,48,481310,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2018,1,
51806,2022,48,481311,1,2,2,2,1,1,2,1,3,3,3,4,1,3,2006,1,
51807,2022,48,481312,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2018,1,
51808,2022,48,481313,1,2,2,2,1,2,7,1,1,1,2,4,1,3,2012,1,
51809,2022,48,481314,1,1,2,2,2,2,2,2,1,1,2,4,2,3,2003,1,
51810,2022,48,481314,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2000,1,
51811,2022,48,481315,1,2,1,2,2,4,2,2,1,1,2,4,1,3,2018,1,
51812,2022,48,481316,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2010,1,
51813,2022,48,481317,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2018,1,
51814,2022,48,481317,2,2,2,2,2,1,3,1,1,1,2,4,2,3,2020,1,
51815,2022,48,481318,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2016,1,
51816,2022,48,481319,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2016,1,
51817,2022,48,481319,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
51818,2022,48,481320,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2018,1,
51819,2022,48,481320,2,2,2,2,2,1,4,2,2,2,2,4,2,3,2017,1,
51820,2022,48,481321,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2015,1,
51821,2022,48,481322,1,2,2,2,2,3,2,2,1,1,2,4,1,3,2015,1,
51822,2022,48,481322,2,2,2,2,2,1,4,2,2,2,2,4,2,3,2012,1,
51823,2022,48,481322,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
51824,2022,48,481324,1,2,1,2,2,3,2,2,1,1,2,4,1,3,2021,1,
51825,2022,48,481324,2,2,2,2,2,1,4,2,3,3,3,4,2,3,2011,1,
51826,2022,48,481325,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2009,1,
51827,2022,48,481325,2,2,2,2,2,6,2,1,1,1,1,4,1,3,2015,1,
51828,2022,48,481325,3,2,2,2,2,6,5,2,1,1,1,4,2,3,2016,1,
51829,2022,48,481326,1,2,2,2,1,7,2,2,4,2,2,2,2,3,2013,1,
51830,2022,48,481327,1,2,2,1,1,2,2,2,1,1,2,4,1,3,2000,1,
51831,2022,48,481328,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2020,1,
51832,2022,48,481328,3,2,2,2,2,2,5,2,1,1,2,4,2,3,2021,1,
51833,2022,48,481329,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2010,1,
51834,2022,48,481330,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2014,1,
51835,2022,48,481331,1,2,2,2,2,1,3,2,1,1,2,4,2,3,1997,1,
51836,2022,48,481331,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2002,1,
51837,2022,48,481332,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2015,1,
51838,2022,48,481332,2,2,2,2,2,7,5,2,4,1,2,1,2,3,2010,1,
51839,2022,48,481333,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1,
51840,2022,48,481333,2,1,2,2,2,3,2,1,1,1,2,4,2,3,2020,2,
51841,2022,48,481335,1,2,2,2,2,3,3,1,2,2,2,4,2,3,2003,1,
51842,2022,48,481335,2,2,2,2,2,2,2,2,1,1,2,4,1,3,2007,1,
51843,2022,48,481336,1,2,2,2,2,1,4,2,2,2,2,4,2,3,2020,2,
51844,2022,48,481336,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2006,2,
51845,2022,48,481337,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2017,1,
51846,2022,48,481338,1,2,2,2,2,6,2,1,1,1,2,4,2,3,2012,1,
51847,2022,48,481338,2,2,2,2,2,2,3,2,3,3,3,4,2,3,1993,1,
51848,2022,48,481339,1,2,1,2,1,4,2,2,1,1,2,4,1,3,2002,1,
51849,2022,48,481339,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1,
51850,2022,48,481339,3,2,2,2,2,3,2,2,2,2,2,4,2,3,2015,1,
51851,2022,48,481340,1,2,1,2,1,7,2,2,4,1,2,1,2,3,2008,1,
51852,2022,48,481341,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2001,1,
51853,2022,48,481342,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2006,1,
51854,2022,48,481342,2,2,2,2,1,3,2,2,2,2,2,4,1,3,2001,2,
51855,2022,48,481343,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2016,1,
51856,2022,48,481343,2,2,2,2,2,6,2,2,1,1,2,4,1,3,2019,1,
51857,2022,48,481344,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2012,1,
51858,2022,48,481345,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2010,1,
51859,2022,48,481346,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1,
51860,2022,48,481346,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
51861,2022,48,481347,1,2,2,2,1,2,1,1,1,1,2,4,1,3,2006,1,
51862,2022,48,481348,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2004,1,
51863,2022,48,481348,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1996,1,
51864,2022,48,481349,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2019,1,
51865,2022,48,481350,1,2,1,2,2,1,1,2,1,1,2,4,2,3,2018,1,
51866,2022,48,481351,1,2,1,2,1,1,2,1,1,1,2,4,1,3,2017,1,
51867,2022,48,481352,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2003,1,
51868,2022,48,481353,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2013,1,
51869,2022,48,481353,2,2,2,2,2,2,5,2,2,2,2,4,2,3,2002,1,
51870,2022,48,481354,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1,
51871,2022,48,481354,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2021,1,
51872,2022,48,481355,1,2,2,2,2,6,7,1,1,1,1,4,2,3,2013,1,
51873,2022,48,481356,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2002,1,
51874,2022,48,481357,1,2,2,2,2,2,2,1,2,2,2,4,2,3,2011,1,
51875,2022,48,481357,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
51876,2022,48,481358,1,2,2,1,1,3,2,2,1,1,2,4,2,3,2020,1,
51877,2022,48,481358,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2007,1,
51878,2022,48,481359,1,1,2,2,2,3,2,2,2,2,2,4,2,3,2014,2,
51879,2022,48,481359,2,2,2,2,2,6,2,2,3,3,3,4,2,3,2020,2,
51880,2022,48,481360,1,2,1,2,2,3,2,2,2,2,2,4,1,3,2008,1,
51881,2022,48,481360,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2018,1,
51882,2022,48,481361,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2000,1,
51883,2022,48,481361,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2013,1,
51884,2022,48,481362,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2011,1,
51885,2022,48,481362,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2021,1,
51886,2022,48,481363,1,2,2,2,2,6,5,1,1,1,2,4,2,3,2018,1,
51887,2022,48,481363,2,2,2,2,2,6,3,2,1,1,1,4,2,3,2022,1,
51888,2022,48,481364,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2008,1,
51889,2022,48,481364,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2006,1,
51890,2022,48,481365,1,2,1,2,1,3,1,1,2,2,2,4,1,3,1994,1,
51891,2022,48,481366,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,2,
51892,2022,48,481367,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2014,1,
51893,2022,48,481367,2,2,2,2,2,7,2,2,4,2,2,2,2,3,2019,1,
51894,2022,48,481368,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2008,1,
51895,2022,48,481368,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1,
51896,2022,48,481369,1,1,2,2,1,7,2,2,4,2,1,3,1,3,2017,1,
51897,2022,48,481369,2,2,2,2,2,3,2,2,1,2,2,4,2,3,2018,1,
51898,2022,48,481370,1,2,2,2,1,2,2,2,2,2,2,4,1,3,1995,1,
51899,2022,48,481370,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2011,1,
51900,2022,48,481371,1,1,2,2,2,1,5,2,2,2,2,4,2,3,2009,1,
51901,2022,48,481371,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2017,1,
51902,2022,48,481372,1,2,2,2,2,2,2,1,2,2,2,4,1,3,2018,1,
51903,2022,48,481372,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2018,1,
51904,2022,48,481373,1,2,2,2,1,1,5,2,1,1,2,4,2,3,2020,1,
51905,2022,48,481373,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2005,1,
51906,2022,48,481374,1,2,2,2,1,2,3,1,2,2,2,4,1,3,2004,1,
51907,2022,48,481375,1,2,2,2,1,2,2,1,1,1,1,4,2,3,2018,1,
51908,2022,48,481376,1,2,2,2,2,7,2,2,4,2,2,2,1,3,2006,1,
51909,2022,48,481376,2,2,2,2,2,2,4,2,2,2,2,4,2,3,2003,1,
51910,2022,48,481376,3,2,2,2,1,3,2,2,1,1,2,4,2,3,2007,1,
51911,2022,48,481377,1,2,2,2,2,2,5,2,1,1,1,4,2,3,2006,1,
51912,2022,48,481377,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2008,1,
51913,2022,48,481378,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2007,1,
51914,2022,48,481379,1,2,2,2,1,2,2,1,2,2,2,4,2,3,1998,1,
51915,2022,48,481380,1,2,2,2,2,9,2,1,1,1,2,4,1,3,2021,1,
51916,2022,48,481380,2,2,2,2,2,9,4,1,1,1,1,4,2,3,2021,1,
51917,2022,48,481380,3,2,2,2,2,1,3,2,1,1,2,4,2,3,2015,1,
51918,2022,48,481381,1,2,2,2,2,3,1,1,1,1,2,4,2,3,2018,1,
51919,2022,48,481382,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2021,1,
51920,2022,48,481383,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1,
51921,2022,48,481383,2,2,2,2,2,4,6,2,1,1,2,4,2,3,2014,1,
51922,2022,48,481384,1,2,2,2,1,7,2,2,4,2,2,2,1,3,2009,1,
51923,2022,48,481385,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2015,1,
51924,2022,48,481385,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
51925,2022,48,481386,1,2,2,2,1,2,1,1,1,2,2,4,2,3,2002,1,
51926,2022,48,481387,1,2,2,2,2,9,2,2,1,1,2,4,2,3,9999,1,
51927,2022,48,481387,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2007,1,
51928,2022,48,481388,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
51929,2022,48,481389,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
51930,2022,48,481389,2,2,2,2,2,3,2,1,2,2,2,4,2,3,2014,1,
51931,2022,48,481390,1,2,2,2,2,2,3,1,2,2,2,4,2,3,2002,1,
51932,2022,48,481390,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1,
51933,2022,48,481391,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2000,1,
51934,2022,48,481391,2,1,1,2,1,1,2,2,1,1,2,4,2,3,2010,1,
51935,2022,48,481392,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
